Timestamp	Process	TID	Area	Category	EventID	Level	Message	Correlation
06/09/2016 14:36:41.810 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Experiment Liblet	bd9vd	Information 	In PopulateFeatureNameForFlight {"FeatureName": "Microsoft.Office.Word.AXTableEditing", "Flight Name": "ofdqmachtdaur40"}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.810 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Experiment Liblet	bddu6	Information 	Feature Query Status {"FeatureName": "Microsoft.Office.Word.AXTableEditing", "FlightName": "ofdqmachtdaur40", "TreatmentValue": 0}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.810 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Experiment Liblet	bd9vd	Information 	In PopulateFeatureNameForFlight {"FeatureName": "Microsoft.Office.Outlook.TableSupport", "Flight Name": "ofilfmq4laqux40"}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.810 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Experiment Liblet	bddu6	Information 	Feature Query Status {"FeatureName": "Microsoft.Office.Outlook.TableSupport", "FlightName": "ofilfmq4laqux40", "TreatmentValue": 0}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.810 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Experiment Liblet	bd9vd	Information 	In PopulateFeatureNameForFlight {"FeatureName": "Microsoft.Office.Word.EnableWebScalingZoomReset", "Flight Name": "ofanpaeym3wxlz0"}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.810 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Experiment Liblet	bddu6	Information 	Feature Query Status {"FeatureName": "Microsoft.Office.Word.EnableWebScalingZoomReset", "FlightName": "ofanpaeym3wxlz0", "TreatmentValue": 1}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.811 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Experiment Liblet	bd9vd	Information 	In PopulateFeatureNameForFlight {"FeatureName": "Microsoft.Office.Word.ShowPasteboardPrintLayout", "Flight Name": "ofdl6xkd31gki20"}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.811 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Experiment Liblet	bddu6	Information 	Feature Query Status {"FeatureName": "Microsoft.Office.Word.ShowPasteboardPrintLayout", "FlightName": "ofdl6xkd31gki20", "TreatmentValue": 1}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.811 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Experiment Liblet	bd9vd	Information 	In PopulateFeatureNameForFlight {"FeatureName": "Microsoft.Office.Word.ContentControls", "Flight Name": "of3og1haea5zna0"}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.811 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Experiment Liblet	bddu6	Information 	Feature Query Status {"FeatureName": "Microsoft.Office.Word.ContentControls", "FlightName": "of3og1haea5zna0", "TreatmentValue": 0}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.811 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Experiment Liblet	bd9vd	Information 	In PopulateFeatureNameForFlight {"FeatureName": "Microsoft.Office.Word.NewProofingLogic", "Flight Name": "of2123d2f3tdkw0"}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.811 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Experiment Liblet	bddu6	Information 	Feature Query Status {"FeatureName": "Microsoft.Office.Word.NewProofingLogic", "FlightName": "of2123d2f3tdkw0", "TreatmentValue": 1}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
